%time,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1704804138795738194,1025.12922257,-69.088621086,90.7498710801,0.0148355239715,-0.0907742687079,-0.0910595130592,0.991588677048
1704804138873763134,1026.87343447,-69.4614674201,91.0620989251,0.0142678124473,-0.0912458145312,-0.0920805622028,0.991459429792
1704804138873763134,1028.62557761,-69.8391042619,91.3938264259,0.0144427221962,-0.0916407164813,-0.0930029357049,0.991334373866
1704804138873763134,1030.3408379,-70.20996238,91.7076878581,0.0150399537849,-0.0915052301333,-0.0939305266021,0.991250547955
1704804140172234434,1032.14884862,-70.6200850581,91.9760906219,0.0156368426771,-0.0925862204753,-0.0946733161643,0.991070251867
1704804140192538904,1033.84175453,-71.0110745037,92.3183154974,0.0158817844555,-0.0913228459221,-0.0953771601167,0.991116090104
1704804140212743625,1035.60414599,-71.401954011,92.6333170816,0.0160909233431,-0.0901693212238,-0.0964396735252,0.991115515501
1704804140232894751,1037.32498475,-71.7754670282,92.9862305697,0.0164110642821,-0.0895537480902,-0.0976548356749,0.991047090829
1704804140247992827,1039.09858814,-72.1827155359,93.3031097598,0.016919407776,-0.0905379286346,-0.0988351036811,0.990832094454
1704804140268141489,1040.83197113,-72.6119608764,93.6384366212,0.0165139367052,-0.0911946744483,-0.0995296494562,0.990709175352
1704804140288319173,1042.61587198,-73.0154165977,93.9476689316,0.0163814007749,-0.0930159904373,-0.101031342133,0.990389995476
1704804140303448435,1044.36464269,-73.4276384062,94.2901402321,0.0164293030531,-0.0930573733654,-0.102375415223,0.990247281047
1704804140318556776,1046.10678657,-73.8530231424,94.5847469838,0.0157575327186,-0.0945298228095,-0.10314759275,0.990038578477
1704804140338689488,1047.84841248,-74.2837989658,94.8745804903,0.0151034095151,-0.0946423353775,-0.104205423947,0.989927242274
1704804140353905763,1049.59317501,-74.7084052555,95.1661313843,0.0156435171316,-0.0951212987141,-0.105226444929,0.989764928753
1704804140374070914,1051.31075926,-75.1203900883,95.5175909643,0.0161286529131,-0.0942733834966,-0.106447843252,0.989707660063
1704804140389138648,1053.00994743,-75.5804299491,95.8121411117,0.0154967697922,-0.0941659081698,-0.107025114224,0.989665729825
1704804140479864994,1054.71533483,-76.0331227371,96.1255454987,0.0154040699618,-0.0951089538301,-0.107667279981,0.989507331126
1704804140581517732,1056.4435943,-76.4829953993,96.4399462277,0.0147619120336,-0.0959760140416,-0.108664481219,0.989324376129
1704804140679639134,1058.21008031,-76.9109685983,96.8034974324,0.0146068951088,-0.0961674114996,-0.11018610468,0.98913977269
1704804140783020266,1059.89611226,-77.3563302397,97.1313541865,0.0140123717867,-0.0962603141116,-0.11111322652,0.989035619306
1704804140885498409,1061.6268779,-77.8242499866,97.4219036344,0.0125267570241,-0.0966216879873,-0.111892920413,0.988932406249
1704804140974586984,1063.34071993,-78.3028706576,97.7788145546,0.0122700391599,-0.0962351293127,-0.112842706263,0.988865395121
1704804141077304363,1065.0441566,-78.7336477443,98.170838838,0.01250526184,-0.0951717668455,-0.114142098907,0.988816228871
1704804141183102637,1066.77155749,-79.2067986194,98.4734713993,0.0118610274234,-0.0970795470834,-0.115306197898,0.988503595488
1704804141279154305,1068.50962076,-79.6499978971,98.8425387216,0.0115333145339,-0.0976041671772,-0.117003074473,0.988256388681
1704804141375872903,1070.19225407,-80.0931243398,99.1219955173,0.0112254357226,-0.0998044288639,-0.118221080936,0.987895157187
1704804141477757667,1071.96629795,-80.5874387511,99.4904467593,0.0125780328554,-0.100153222013,-0.118957039749,0.987755206468
1704804141578617088,1073.66622717,-81.0896071875,99.8185161548,0.0126676599604,-0.0990339352706,-0.11923446889,0.987833463436
1704804141679490800,1075.38427737,-81.5663194878,100.126352976,0.0127367320867,-0.0989177428768,-0.120067182693,0.987743350998
1704804141776887929,1077.10713319,-82.0474081572,100.497590147,0.0150640234063,-0.0976840383611,-0.120518187353,0.987778452066
1704804141877719580,1078.79448473,-82.5348229843,100.876973008,0.0156084277186,-0.0966150166202,-0.120929187378,0.987824907151
1704804141978423526,1080.49658751,-82.9823874077,101.26015751,0.0162511131306,-0.0974813340395,-0.122246942016,0.987567200753
1704804142079466060,1082.1361619,-83.4676301569,101.593708826,0.0169267396337,-0.0986777850569,-0.122448884592,0.987411996526
1704804142190535636,1083.90162526,-83.9490108147,101.908732939,0.0170188634947,-0.100834127832,-0.123387946228,0.987075605856
1704804142276895343,1085.61960273,-84.4512850013,102.272692439,0.0168799853036,-0.101647105242,-0.124196912151,0.986893134592
1704804142380011790,1087.23579646,-84.9255491489,102.723916117,0.0177692531807,-0.100034700728,-0.124924252721,0.986950476657
1704804142484089342,1088.92976779,-85.4189507515,103.001610852,0.0173494342565,-0.100453260879,-0.125513086758,0.986840718942
1704804142580134779,1090.6430595,-85.9365464217,103.33143191,0.0174760009751,-0.10027783115,-0.125552322672,0.986851336444
1704804142677205427,1092.40332926,-86.4447652803,103.720159397,0.0182519424263,-0.099349111799,-0.12628389841,0.986837878065
1704804142778271075,1094.07525199,-86.9110326303,104.008417707,0.0172628716873,-0.0992401563619,-0.12747342157,0.986713692729
1704804142880167090,1095.81231975,-87.4418654403,104.387163083,0.0168422477489,-0.10016528041,-0.127981079836,0.986561756047
1704804142978964768,1097.53713353,-87.9356683151,104.759538467,0.0158043029939,-0.100193672558,-0.129411871722,0.986389385306
1704804143079809623,1099.25507571,-88.4651398171,105.128555956,0.0160244708025,-0.100377502627,-0.130285171295,0.986252172339
1704804143175772862,1100.92924583,-88.9832542798,105.438793066,0.0155095816704,-0.102540365001,-0.131018651773,0.985940687521
1704804143276945194,1102.59146026,-89.4855520628,105.797803063,0.0156170577262,-0.103338203624,-0.13214948989,0.985704740529
1704804143374756248,1104.29818724,-90.0065927155,106.196589596,0.0152601956346,-0.102681112143,-0.133402264449,0.985610243189
1704804143480510028,1106.01079268,-90.5479420338,106.521137868,0.0150321911052,-0.102730470607,-0.134412637281,0.985471322048
1704804143576322668,1107.72751207,-91.0727885867,106.854995765,0.0152181019182,-0.102942207095,-0.135670525438,0.985273982149
1704804143678061908,1109.38604765,-91.5848592847,107.214118824,0.0153505029305,-0.102095211983,-0.136857148102,0.985195945365
1704804143778639352,1111.06979225,-92.1130635801,107.619081999,0.0159983042752,-0.101023703013,-0.137842272444,0.98515875554
1704804143875426549,1112.7726623,-92.6824426812,107.928856313,0.0163140529848,-0.102572158192,-0.138370102457,0.984919549397
1704804143976395009,1114.51720014,-93.2478559214,108.315474002,0.0165502883258,-0.102968376034,-0.139402177888,0.984728711013
1704804144077517565,1116.19032679,-93.7880197285,108.642915972,0.016484913396,-0.104506070544,-0.140305696084,0.984439454967
1704804144178421602,1117.84268086,-94.3027416073,108.988985467,0.0164191718243,-0.105183526944,-0.141791721359,0.984155447178
1704804144274184580,1119.53899406,-94.87952039,109.381412188,0.0169865688593,-0.104599500359,-0.142362955603,0.984125596596
1704804144374824517,1121.19191754,-95.417531305,109.716452397,0.017867513716,-0.105089842357,-0.14336691856,0.983911989789
1704804144475434631,1122.89999174,-95.9954348482,110.067638706,0.0175757450749,-0.105093514399,-0.144430119959,0.983761346499
1704804144576947130,1124.61415051,-96.5741309311,110.446876822,0.0178618229841,-0.104787539203,-0.145228203673,0.983671335236
1704804144673821801,1126.33072461,-97.1363817741,110.773906976,0.0173688468518,-0.105759722364,-0.146628707867,0.983368306543
1704804144775358529,1128.08071179,-97.6923948992,111.201222384,0.0176326374829,-0.1053351426,-0.14822984912,0.983169115493
1704804144876092408,1129.76238014,-98.3462865613,111.593208453,0.0176036896407,-0.105388645629,-0.148109446964,0.98318204581
1704804144980596551,1131.36241349,-98.8764343932,111.959322977,0.0172887644506,-0.105250685444,-0.149493762106,0.982992882441
1704804145077418934,1133.04858011,-99.4560018633,112.339094422,0.0170408126609,-0.105811941544,-0.150569613789,0.982772728119
1704804145174483358,1134.71136911,-100.020724752,112.681297392,0.0164618236933,-0.106363402841,-0.15154852933,0.982572581622
1704804145275204730,1136.35733829,-100.564932712,113.070641839,0.0164485633665,-0.105655308365,-0.153285455865,0.982379748161
1704804145375940365,1138.10590382,-101.20759495,113.489583398,0.016773404212,-0.105279140713,-0.1536531403,0.982357199759
1704804145477649030,1139.74724485,-101.775365,113.845892568,0.0167336518001,-0.105277166231,-0.15470841562,0.982192450238
1704804145574416479,1141.50263584,-102.456547767,114.176695341,0.0177579753568,-0.106925471821,-0.154520559116,0.982025964319
1704804145675250543,1143.09197893,-102.971342315,114.539046606,0.0185041135893,-0.106588213287,-0.156134177397,0.981793598073
1704804145776036274,1144.78527661,-103.561778227,114.969572597,0.0195333167318,-0.105262710673,-0.157230525288,0.98174170391
1704804145876713723,1146.46632953,-104.188366135,115.340635917,0.0199237489247,-0.105437625694,-0.157839993739,0.98161728168
1704804145979200582,1148.21650345,-104.83245571,115.656563508,0.0196101245971,-0.107780604688,-0.158502757858,0.981262278913
1704804146080687531,1149.88325053,-105.432987412,116.064536823,0.020185707802,-0.107965503734,-0.159575855942,0.98105633549
1704804146180731659,1151.58987954,-106.055481274,116.496711824,0.0205157952347,-0.108115796579,-0.160412809391,0.980896430445
1704804146276893233,1153.30568843,-106.688138272,116.915092865,0.0196383614781,-0.108089997918,-0.161442668436,0.980748261236
1704804146378447453,1154.8769097,-107.280179281,117.186912766,0.0200493614458,-0.109549120959,-0.16207454697,0.980473790791
1704804146479251726,1156.56652641,-107.918129862,117.588022268,0.0196143275999,-0.108674005303,-0.162791397701,0.980461217774
1704804146580316720,1158.19495276,-108.464138065,117.959773449,0.0199649061555,-0.107408675775,-0.164466563536,0.980313994784
1704804146675982513,1159.86107897,-109.08347015,118.330147169,0.0202716607126,-0.106450043167,-0.165417643842,0.980252238553
1704804146783389426,1161.58238692,-109.764226031,118.73805463,0.020152634945,-0.105498018472,-0.165734161431,0.980304150322
1704804146879052725,1163.24250083,-110.392811632,119.129738071,0.0196114561702,-0.105699721326,-0.166701320098,0.980129394303
1704804146974582574,1164.90251317,-111.030502046,119.528877565,0.0190793623849,-0.106218964064,-0.167780428457,0.979899605792
1704804147075324150,1166.65082033,-111.689735032,119.901831317,0.0193262907549,-0.108190431205,-0.16884664405,0.979495858018
1704804147176135374,1168.25816895,-112.323782775,120.274840069,0.0197544428924,-0.109128338117,-0.169388332654,0.979289722486
1704804147275529850,1169.92881067,-112.99615803,120.626507637,0.0196051629724,-0.110059814687,-0.169791482544,0.979118648189
1704804147376210288,1171.62550816,-113.620447275,121.019001832,0.0196979096374,-0.109627572072,-0.171334578757,0.978896444942
1704804147471851941,1173.20631633,-114.273136963,121.40517133,0.0201898878543,-0.108341641284,-0.171597162741,0.978983590737
1704804147577598953,1174.84626032,-114.925712612,121.789119981,0.0202711894147,-0.10788211857,-0.172460291383,0.978880981156
1704804147674587135,1176.52603502,-115.569770864,122.160099814,0.0205150247527,-0.108038937356,-0.173591263139,0.978658671415
1704804147775544718,1178.15819239,-116.227337792,122.51033984,0.0205018929833,-0.108397896426,-0.174135929416,0.978522481357
1704804147876856890,1179.89163334,-116.928242685,122.956339957,0.0206151882699,-0.107744263936,-0.175412509821,0.978364267029
1704804147978309981,1181.52587149,-117.586317049,123.321589501,0.0199824853055,-0.108271543855,-0.176568564122,0.978111197787
1704804148074018065,1183.23473305,-118.255998588,123.721800842,0.0200860918693,-0.108899218963,-0.17780889546,0.977814658163
1704804148176252933,1184.912399,-118.99227293,124.113792195,0.0193608688255,-0.109065918263,-0.17811516016,0.97775496519
1704804148277644592,1186.47666375,-119.586480673,124.473959916,0.0188172373199,-0.108642913181,-0.179580384446,0.977544635563
1704804148375101600,1188.19865596,-120.283220056,124.881214388,0.0185219156006,-0.108509916809,-0.180698814635,0.977358928432
1704804148476364603,1189.81505706,-121.021296229,125.260311792,0.0183385071292,-0.108113712363,-0.181037319282,0.977343651631
1704804148573979788,1191.40139493,-121.704346096,125.596693114,0.0182974949534,-0.109045225667,-0.181739360687,0.977110610532
1704804148674892527,1193.03161356,-122.358542051,126.007971335,0.018692374043,-0.108711220019,-0.183145409712,0.976877794146
1704804148775666162,1194.72885544,-123.083547085,126.349974546,0.0188556578313,-0.109629494244,-0.183928854556,0.976624807498
1704804148876304597,1196.37027299,-123.776145595,126.758011106,0.0192083658261,-0.109192709124,-0.184975765362,0.976469127615
1704804148979832225,1198.08243499,-124.491543868,127.175765953,0.020053706961,-0.10903170576,-0.18614563412,0.976247785592
1704804149075711723,1199.75747628,-125.230165393,127.584400461,0.0207094141099,-0.109379916997,-0.186887154524,0.976053454171
1704804149171327876,1201.35562005,-125.923955021,127.962862913,0.0210654021993,-0.110048245598,-0.18798534193,0.975759777656
1704804149274889800,1202.89785739,-126.586340463,128.327365984,0.021496639783,-0.110860230014,-0.189129583861,0.975437288803
1704804149380887814,1204.49317012,-127.301091209,128.693391686,0.0218726008528,-0.111220026503,-0.189851619177,0.975247690452
1704804149477604472,1206.13534242,-128.047189988,129.078578561,0.0224199701104,-0.110982945607,-0.19033563864,0.975167921636
1704804149575421542,1207.69187091,-128.735261744,129.427811224,0.0233725949656,-0.110605074543,-0.191059745336,0.975046877336
1704804149676103538,1209.27203216,-129.45458082,129.829087701,0.022851171431,-0.109484868105,-0.192031404464,0.974994783227
1704804149777662544,1210.95887061,-130.157790325,130.211193886,0.0227809388182,-0.109801458819,-0.193860206758,0.974598834754
1704804149878937264,1212.58560508,-130.926168534,130.577124315,0.0225011274104,-0.110379868227,-0.19464045761,0.974384460168
1704804149979644269,1214.19068235,-131.631357237,130.975231028,0.0222524175145,-0.110155710026,-0.196064873986,0.974129926987
1704804150077407982,1215.76655468,-132.362027036,131.372450684,0.0218854297014,-0.11030595694,-0.197127369635,0.973906784026
1704804150178224012,1217.36419818,-133.101245932,131.783906483,0.0215501850383,-0.109950066243,-0.198512649353,0.973673097351
1704804150276841863,1218.9684579,-133.834782947,132.150079057,0.021007196122,-0.110396070844,-0.199426732669,0.973447678897
1704804150378558177,1220.52053426,-134.578172114,132.539665971,0.0206701591332,-0.109838568281,-0.200191644639,0.973360949934
1704804150481590488,1222.16247786,-135.329774226,132.894273021,0.0199350019549,-0.110014548394,-0.201345380342,0.973118406287
1704804150577879313,1223.77957932,-136.06759934,133.274804526,0.0196534499917,-0.109834722573,-0.202761704309,0.972850331185
1704804150674603070,1225.35609412,-136.816702245,133.679735669,0.0199169901775,-0.10942911053,-0.203623402057,0.97271069358
1704804150775448209,1226.96799722,-137.54769251,134.07699835,0.0202752523187,-0.109945297403,-0.204624288039,0.972435008865
1704804150876225593,1228.57013502,-138.343244,134.469301928,0.0202767633897,-0.110593892674,-0.205253004874,0.972228907079
1704804150977422300,1230.19789064,-139.119281043,134.846631451,0.0205636294439,-0.111989352136,-0.20621300149,0.971859928266
1704804151079104572,1231.7588991,-139.891339617,135.210279991,0.0205395505573,-0.112642439067,-0.206810603172,0.971657955353
1704804151179828217,1233.32090861,-140.656946412,135.598516711,0.0210141633573,-0.112128336702,-0.207373843115,0.971587222147
1704804151275818269,1234.87077396,-141.453047195,135.955548832,0.0213297748998,-0.112356833584,-0.20748960504,0.971529230878
1704804151396753123,1236.42297365,-142.202030023,136.375342848,0.0220120071349,-0.110697838013,-0.208305183647,0.971529932975
1704804151483542397,1238.03375094,-142.97642429,136.709942907,0.0225414788966,-0.111065686456,-0.209218837642,0.971279451547
1704804151580882759,1239.58558241,-143.727619793,137.101218008,0.0221346656941,-0.109401221948,-0.210308116858,0.971242464678
1704804151681793952,1241.16398731,-144.524825502,137.470077425,0.0218160580559,-0.10934447529,-0.210951580574,0.971116509997
1704804151775894287,1242.71132685,-145.311324978,137.859936042,0.0218218044414,-0.109510841017,-0.211736582235,0.970926775969
1704804151877993114,1244.31607517,-146.092286923,138.285475303,0.0217508447225,-0.109802597907,-0.213011928826,0.970616406427
1704804151974793191,1245.89907643,-146.869231157,138.666226551,0.0218525003785,-0.111375841726,-0.214157721546,0.97018264281
1704804152075531381,1247.4169051,-147.66048207,139.056123173,0.021984493062,-0.112055659129,-0.214821319621,0.969954644279
1704804152176380352,1248.96693287,-148.463946343,139.413734895,0.0215335448695,-0.112660585125,-0.215580980072,0.969726115991
1704804152282213969,1250.51996569,-149.25771969,139.753128875,0.0219054316866,-0.112850120511,-0.216430907272,0.96950640263
1704804152379962004,1252.09529195,-150.062912583,140.123674433,0.0221485664344,-0.112251018258,-0.217453503304,0.969341592941
1704804152475764402,1253.66530221,-150.842652758,140.519194457,0.0233709536126,-0.112421697027,-0.218587208029,0.969038076161
1704804152576631971,1255.17681914,-151.667435286,140.919019106,0.0229830142592,-0.11218396927,-0.219283890782,0.96891749563
1704804152673880508,1256.71669206,-152.4858663,141.315603842,0.0233666687941,-0.112543647312,-0.22020319468,0.968658081725
1704804152774813538,1258.26274909,-153.29333213,141.676777874,0.0239642839603,-0.113015843046,-0.221162725831,0.968369857553
1704804152875898293,1259.80804435,-154.076543702,142.054620439,0.0243370338551,-0.112754588899,-0.222491812509,0.968086517225
1704804152978061558,1261.39266562,-154.904380351,142.391081176,0.0249731048284,-0.112745099222,-0.223620781256,0.967811258886
1704804153079394623,1262.88574677,-155.718812984,142.776701158,0.0254055770938,-0.110763538272,-0.224235190398,0.967886653813
1704804153175673209,1264.44061373,-156.524618398,143.16492104,0.025616352464,-0.110144850993,-0.225607302248,0.96763281231
1704804153276736843,1265.96109853,-157.341904001,143.587663213,0.0262118568339,-0.109640967232,-0.226946044171,0.967360992547
1704804153376211978,1267.48279152,-158.181688996,143.989493215,0.0258762050659,-0.11079931688,-0.227936801262,0.967005040329
1704804153476927683,1269.01969919,-159.000441654,144.404145151,0.0253838287836,-0.111852210262,-0.22922882656,0.966591376627
1704804153573413286,1270.50005707,-159.811820366,144.848154001,0.0258377632543,-0.111351438952,-0.230134406868,0.966421968815
1704804153675845415,1272.05056318,-160.66346175,145.139202193,0.0249831552573,-0.113360173637,-0.230961865572,0.966013421044
1704804153776445631,1273.62836532,-161.497924141,145.426053925,0.0246407719731,-0.112721878158,-0.232380274298,0.965756707799
1704804153877751446,1275.15506207,-162.339016811,145.803290952,0.0250809316316,-0.111304388982,-0.232990153356,0.96576284268
1704804153980291994,1276.63250047,-163.201839534,146.173072098,0.0258082276021,-0.110185004494,-0.23337939311,0.965778058896
1704804154076066083,1278.2013297,-164.054326217,146.543643076,0.0259999618743,-0.110386601054,-0.234626280367,0.965447724556
1704804154178204791,1279.7429606,-164.92273737,146.963254148,0.0264091369829,-0.110823383404,-0.235359454035,0.965208092885
1704804154274397230,1281.23389704,-165.770662142,147.399414331,0.0264886915368,-0.110757112101,-0.236396981289,0.964959936255
1704804154380069786,1282.73239799,-166.646219907,147.734916094,0.025992021045,-0.112635390956,-0.236985290064,0.964611660638
1704804154477768449,1284.27030083,-167.495429063,148.095467099,0.0264127380896,-0.113763324329,-0.238095545076,0.964194370819
1704804154575862633,1285.72374392,-168.358102454,148.454146101,0.026272441076,-0.11292913634,-0.238383784899,0.964225046399
1704804154676519645,1287.29836263,-169.215336807,148.814517596,0.0265101486593,-0.111562887274,-0.240003067328,0.963975861666
1704804154774192879,1288.78583612,-170.098579318,149.187219608,0.0264607881855,-0.109988459814,-0.240421164983,0.964053955349
1704804154880099879,1290.28272916,-170.985307645,149.564486821,0.0265658594125,-0.109689269087,-0.241008240686,0.96393855991
1704804154976045448,1291.8122514,-171.871063368,149.942893183,0.0265375772516,-0.11070436914,-0.24192481563,0.963593629716
1704804155114952243,1293.26929874,-172.736198866,150.3492469,0.0265218356887,-0.111497523522,-0.242866163591,0.963265758274
1704804155180392850,1294.78912173,-173.635614272,150.708355502,0.0261108865065,-0.113253786835,-0.243653505209,0.962873185198
1704804155195530837,1296.29880243,-174.542329055,151.098842764,0.0260675708122,-0.1135259786,-0.2443794613,0.962658305335
1704804155195530837,1297.80734032,-175.428854006,151.420154192,0.0257741927561,-0.114052879813,-0.245215067462,0.962391397657
1704804156488979606,1299.30686266,-176.319296644,151.772571326,0.0258635586431,-0.112616016829,-0.245933058088,0.96237499969
1704804156509168568,1300.78846918,-177.220278266,152.121332147,0.0262435205233,-0.111541856997,-0.246560599062,0.962329238233
1704804156524275181,1302.27383604,-178.073719286,152.527373787,0.0265628873829,-0.109538399651,-0.247718745835,0.962253176133
1704804156539385696,1303.81033946,-179.002882248,152.8706459,0.0261899278574,-0.110618610577,-0.248973927431,0.961815779727
1704804156554531140,1305.29645174,-179.881585563,153.24367762,0.0257854125019,-0.111109139637,-0.249622625599,0.961602005187
1704804156569618518,1306.78386385,-180.795404726,153.635790879,0.0256007313113,-0.111623881798,-0.250562268096,0.961302897829
1704804156589831194,1308.33584507,-181.754118389,154.001702366,0.0252023398401,-0.11305614788,-0.251485436433,0.960904898913
1704804156604994110,1309.82090531,-182.655904855,154.360979556,0.0249211430186,-0.113326333158,-0.252664562883,0.960571026789
1704804156620363956,1311.30500314,-183.594541153,154.681584297,0.0254310383346,-0.114313395649,-0.25340015485,0.960246880436
1704804156635503032,1312.80317816,-184.522825052,155.077961977,0.0258706195373,-0.113471579567,-0.254026109951,0.960169592904
1704804156655672546,1314.33409502,-185.447829703,155.498980344,0.0263190803306,-0.112194109277,-0.25547353217,0.959923466853
1704804156670778047,1315.83981079,-186.379951528,155.835791824,0.0265705789358,-0.112746134971,-0.256264738126,0.959640921062
1704804156690944532,1317.23352616,-187.26342672,156.197825464,0.0270163287359,-0.11174576664,-0.256975324011,0.959555461903
1704804156781645845,1318.75974568,-188.184120399,156.564025448,0.0275330631958,-0.111622402155,-0.258200100748,0.959226291207
1704804156877324377,1320.17597947,-189.117014529,156.951583764,0.0281020145542,-0.111237515556,-0.258292750122,0.959229559149
1704804156986719087,1321.7163823,-190.080969176,157.338520669,0.0283754021094,-0.112162773059,-0.259439432875,0.958804218579
1704804157082731074,1323.19368505,-191.010272957,157.719174188,0.0282429526521,-0.11275528652,-0.259893545232,0.958615630028
1704804157174718815,1324.706933,-191.984478349,158.107014093,0.0284612184735,-0.113354788004,-0.260573075279,0.958353965672
1704804157290859615,1326.18325304,-192.91266519,158.442008597,0.0285141179451,-0.1143434177,-0.261159495655,0.958075281873
1704804157379099108,1327.61773513,-193.829048817,158.814227083,0.0290042482302,-0.112922616884,-0.261664987534,0.958091159796
1704804157480323498,1329.07556426,-194.737913267,159.140398425,0.0301386957771,-0.112440855428,-0.262072692287,0.958001365868
1704804157581059362,1330.50610884,-195.635688343,159.511778394,0.0307208862579,-0.111395113473,-0.262561033856,0.957971324906
1704804157681961099,1332.04951615,-196.666754397,159.896231145,0.0313288843529,-0.111768014244,-0.262464208886,0.957934732146
1704804157777890924,1333.52036375,-197.558302492,160.246906647,0.0310691243116,-0.113042728591,-0.263884732451,0.957403206077
1704804157879323088,1335.00566659,-198.567226068,160.691163479,0.031562914331,-0.113481314698,-0.264038487397,0.95729277174
1704804157976623110,1336.54126562,-199.589390769,161.064621554,0.0308813771567,-0.115074024294,-0.264609144216,0.956967246187
1704804158074692155,1337.97518381,-200.527302242,161.431171247,0.0308639488424,-0.116162384028,-0.265038965397,0.956717337577
1704804158181424877,1339.43548857,-201.474629958,161.798505418,0.0307302824581,-0.115523207947,-0.265942902617,0.9565481748
1704804158277135700,1340.9689685,-202.504380299,162.165473914,0.0308424530397,-0.114343134997,-0.266242936732,0.956602890028
1704804158381947283,1342.41454125,-203.368162604,162.477431833,0.0304620812303,-0.113108711431,-0.267811738301,0.956323874968
1704804158473758244,1343.93219837,-204.299958319,162.828747316,0.0301259055634,-0.112133476528,-0.269455557557,0.955987560462
1704804158579820788,1345.41846951,-205.320210946,163.211094389,0.0299429253469,-0.112173051357,-0.270156629122,0.955790784383
1704804158680543260,1346.90620147,-206.309317822,163.623241365,0.0295101762804,-0.112642613156,-0.271266749318,0.955434530416
1704804158776505998,1348.41338116,-207.326821432,164.007454946,0.0285191648367,-0.114516491545,-0.272545476068,0.954877790022
1704804158878269804,1349.86578605,-208.300508109,164.40037463,0.0276193378182,-0.116088176809,-0.274183419612,0.954245335222
1704804158974139925,1351.28242804,-209.280495688,164.77578882,0.0273912847356,-0.117057618756,-0.27511323521,0.953865786798
1704804159079833804,1352.77896773,-210.308390021,165.140463361,0.0266726452885,-0.116958888037,-0.276029254312,0.953633598017
1704804159179605156,1354.16358807,-211.301315177,165.443697164,0.0267293093009,-0.116623055995,-0.276075183296,0.95365984502
1704804159277428665,1355.68460894,-212.308182388,165.836976315,0.0277530868217,-0.114502164502,-0.277229064603,0.95355286494
1704804159379081387,1357.25434576,-213.320094477,166.187287922,0.0285911333126,-0.113792578182,-0.279205426209,0.953036267003
1704804159479890213,1358.74234784,-214.314553779,166.606643197,0.0297809960811,-0.112842898867,-0.280480395527,0.95273832723
1704804159580958145,1360.20372412,-215.305424435,166.985746589,0.0303775061831,-0.113581999488,-0.28182082718,0.952235978042
1704804159681821297,1361.54836833,-216.360665289,167.370176322,0.0306173147474,-0.11414482547,-0.281390611608,0.952288224518
1704804159778896634,1363.03540305,-217.39638174,167.72441919,0.0302672444971,-0.11565608057,-0.282808243953,0.951696938153
1704804159880288744,1364.42587362,-218.396623875,168.078528138,0.0300907767389,-0.116028730063,-0.283331029403,0.951501658818
1704804159981551963,1366.03842742,-219.473185148,168.447181565,0.0298416392701,-0.116668789532,-0.285377456562,0.950819424182
1704804160082608539,1367.48561123,-220.491181649,168.808230152,0.030158847122,-0.115975391902,-0.286666152601,0.950506533048
1704804160185783191,1368.89779626,-221.571309574,169.18563956,0.0305682469919,-0.115160898413,-0.286674182516,0.950590060347
1704804160281692224,1370.35091593,-222.611086175,169.549593956,0.0311621650369,-0.114757520622,-0.287515535058,0.950365428681
1704804160377322610,1371.7914201,-223.604831207,169.862276467,0.0297967821374,-0.116455639594,-0.289193103964,0.949693416004
1704804160473286474,1373.25704349,-224.656067483,170.25284873,0.0300971442633,-0.116248776085,-0.29033451864,0.949360969943
1704804160579037307,1374.71123741,-225.73040569,170.651713251,0.0301701742538,-0.116971622176,-0.291552794337,0.948896394927
1704804160674720680,1376.09872732,-226.782211433,171.064485444,0.0302580843374,-0.117678800164,-0.29194151361,0.94868661894
1704804160775935837,1377.50580208,-227.835597261,171.40783234,0.0289975813172,-0.118514345055,-0.292836751988,0.948345995394
1704804160876900179,1378.97539377,-228.900102951,171.763293004,0.0288576025474,-0.118840888227,-0.294141702562,0.947905449333
1704804160977622770,1380.44553085,-229.96206764,172.127384078,0.0288698635268,-0.119007521295,-0.29518347485,0.947560265646
1704804161074454858,1381.83749275,-230.995480194,172.488597165,0.0292190402014,-0.118507205926,-0.295963530605,0.947368924118
1704804161176005323,1383.2618691,-232.056414565,172.829163321,0.0294872650475,-0.118778306363,-0.296793754807,0.947066883723
1704804161276682678,1384.61884653,-233.089126316,173.225396902,0.0307065598447,-0.118102155148,-0.296951285419,0.947063314789
1704804161377257174,1386.09405896,-234.225452175,173.621847687,0.0310601832831,-0.118520426033,-0.298003791118,0.946668851345
1704804161478435517,1387.52214304,-235.279578089,173.980855,0.0311933319624,-0.119246681892,-0.298894905173,0.94629225959
1704804161575641768,1388.92101073,-236.389983638,174.384463312,0.0323134208138,-0.1193849807,-0.298995131605,0.946205569892
1704804161676895455,1390.37534743,-237.503777561,174.783929143,0.0331157001779,-0.119995732911,-0.299654159438,0.945892044166
1704804161777555584,1391.83624549,-238.573487872,175.153894499,0.0334114859235,-0.120281860477,-0.300902650487,0.945448857199
1704804161879229099,1393.20747604,-239.610989053,175.486981552,0.0332395922877,-0.120710225588,-0.301516945759,0.94520458228
1704804161975099572,1394.63625505,-240.676484865,175.859712669,0.0326547333538,-0.121048817561,-0.302655190707,0.944817806614
1704804162075844456,1396.10140512,-241.820821966,176.237118076,0.0323431763537,-0.121516500366,-0.303391133151,0.944532413106
